order_id,customer_id,order_status,currency,created_via,is_returning_order,billing_country,shipping_country,order_total,total_tax,discount_total,shipping_total,date_created_utc,date_paid_gmt
15059,160,processing,EUR,admin,Yes,de,de,705.43,112.63,76.83,0.0,2024-11-22 10:04:56.000000 UTC,2024-11-22 10:16:54.000000 UTC
14943,160,processing,EUR,admin,Yes,de,de,357.0,57.0,52.44,0.0,2024-10-20 18:47:26.000000 UTC,2024-10-20 18:48:39.000000 UTC
12993,160,processing,EUR,admin,Yes,de,de,0.0,0.0,11.0,0.0,2023-06-29 14:30:30.000000 UTC,2023-06-29 14:32:10.000000 UTC
13581,160,completed,EUR,admin,No,de,de,47.6,7.6,4.0,0.0,2023-11-01 22:08:54.000000 UTC,2023-11-01 22:09:51.000000 UTC
11795,160,processing,EUR,admin,No,de,de,357.0,57.0,22.44,0.0,2023-01-20 10:12:20.000000 UTC,2023-01-20 10:14:08.000000 UTC
12472,160,processing,EUR,admin,Yes,de,de,357.0,57.0,22.44,0.0,2023-05-02 10:22:55.000000 UTC,2023-05-02 10:24:46.000000 UTC
12257,160,processing,EUR,admin,Yes,de,de,357.0,57.0,22.44,0.0,2023-03-10 07:44:28.000000 UTC,2023-03-10 07:46:32.000000 UTC
13161,160,processing,EUR,admin,Yes,de,de,357.0,57.0,30.0,0.0,2023-07-13 08:13:18.000000 UTC,2023-07-13 09:14:26.000000 UTC
12200,162,processing,EUR,admin,Yes,de,de,228.48,36.48,0.0,0.0,2023-03-02 13:32:16.000000 UTC,2023-03-02 13:33:30.000000 UTC
12354,162,processing,EUR,admin,Yes,de,de,104.13,16.63,15.44,0.0,2023-03-30 09:43:02.000000 UTC,2023-03-30 10:07:44.000000 UTC
11808,162,processing,EUR,admin,No,de,de,192.78,30.78,0.0,0.0,2023-01-30 08:50:45.000000 UTC,2023-01-30 08:53:14.000000 UTC
11809,163,completed,EUR,checkout,No,de,de,126.0,20.12,0.0,0.0,2023-01-30 19:48:16.000000 UTC,2023-01-30 19:50:10.000000 UTC
14088,164,processing,EUR,admin,No,de,de,214.0,34.17,0.0,0.0,2024-04-03 10:28:04.000000 UTC,2024-04-03 10:34:14.000000 UTC
11817,164,completed,EUR,admin,No,de,de,0.0,0.0,14.71,0.0,2023-01-31 11:23:11.000000 UTC,2023-01-31 11:24:51.000000 UTC
11897,169,processing,EUR,admin,No,de,de,142.5,22.75,0.0,0.0,2023-02-03 16:40:44.000000 UTC,2023-02-03 16:42:48.000000 UTC
12537,172,processing,EUR,admin,Yes,de,de,612.66,97.82,0.0,0.0,2023-05-15 10:24:29.000000 UTC,2023-05-15 10:27:26.000000 UTC
12029,172,processing,EUR,admin,No,de,de,605.47,96.67,2.01,0.0,2023-02-10 10:58:02.000000 UTC,2023-02-10 11:04:05.000000 UTC
12031,173,processing,EUR,admin,No,de,de,281.18,44.89,26.25,0.0,2023-02-10 11:20:17.000000 UTC,2023-02-10 11:24:21.000000 UTC
12032,174,processing,EUR,admin,No,de,de,192.84,30.79,0.0,0.0,2023-02-10 11:48:31.000000 UTC,2023-02-10 11:50:07.000000 UTC
12033,174,processing,EUR,admin,Yes,de,de,150.0,23.95,0.0,0.0,2023-02-10 22:28:39.000000 UTC,2023-02-10 22:29:55.000000 UTC
13212,174,processing,EUR,admin,Yes,de,de,357.06,57.01,0.0,0.0,2023-07-24 05:30:04.000000 UTC,2023-07-24 08:09:09.000000 UTC
12038,176,on-hold,EUR,admin,No,de,de,236.88,37.82,0.0,0.0,2023-02-12 21:32:13.000000 UTC,2023-02-12 21:34:53.000000 UTC
12039,176,processing,EUR,admin,Yes,de,de,510.66,81.53,0.0,0.0,2023-02-12 21:35:39.000000 UTC,2023-02-12 21:37:19.000000 UTC
12089,181,completed,EUR,checkout,No,de,de,86.5,13.81,0.0,0.0,2023-02-19 10:24:30.000000 UTC,2023-02-19 10:25:06.000000 UTC
15577,183,processing,EUR,admin,Yes,de,de,708.72,113.16,0.0,0.0,2025-05-14 14:17:05.000000 UTC,2025-05-14 14:36:17.000000 UTC
13677,183,processing,EUR,admin,Yes,de,de,367.74,58.71,0.0,0.0,2023-12-07 18:56:22.000000 UTC,2023-12-07 18:57:57.000000 UTC
14018,183,processing,EUR,admin,Yes,de,de,417.72,66.69,0.0,0.0,2024-03-04 10:57:33.000000 UTC,2024-03-04 10:59:26.000000 UTC
12238,183,completed,EUR,admin,No,de,de,35.7,5.7,1.0,0.0,2023-03-08 09:03:09.000000 UTC,2023-03-08 09:04:26.000000 UTC
12578,183,processing,EUR,admin,Yes,de,de,399.84,63.84,0.0,0.0,2023-05-21 22:36:05.000000 UTC,2023-05-21 22:37:34.000000 UTC
16041,183,processing,EUR,admin,Yes,de,de,1221.06,194.96,0.0,0.0,2025-12-03 15:48:49.000000 UTC,2025-12-05 11:23:41.000000 UTC
15045,183,processing,EUR,admin,Yes,de,de,399.84,63.84,0.0,0.0,2024-11-20 15:23:15.000000 UTC,2024-11-20 15:25:29.000000 UTC
13580,183,processing,EUR,admin,Yes,de,de,242.76,38.76,0.0,0.0,2023-11-01 22:05:33.000000 UTC,2023-11-01 22:08:16.000000 UTC
12208,183,processing,EUR,admin,Yes,de,de,448.87,71.67,19.85,0.0,2023-03-05 19:23:12.000000 UTC,2023-03-05 19:27:00.000000 UTC
13680,183,cancelled,EUR,admin,Yes,de,de,124.98,19.95,0.0,0.0,2023-12-08 10:10:53.000000 UTC,2023-12-08 10:11:52.000000 UTC
12255,183,processing,EUR,admin,Yes,de,de,33.92,5.42,2.5,0.0,2023-03-09 09:12:30.000000 UTC,2023-03-09 09:17:15.000000 UTC
15988,183,processing,EUR,admin,Yes,de,de,835.69,133.43,0.0,0.0,2025-11-13 10:49:46.000000 UTC,2025-11-13 10:54:41.000000 UTC
14960,183,processing,EUR,admin,Yes,de,de,1128.12,180.12,0.0,0.0,2024-10-28 07:58:00.000000 UTC,2024-10-29 07:58:56.000000 UTC
12118,183,processing,EUR,admin,No,de,de,952.63,152.1,0.0,0.0,2023-02-20 18:28:25.000000 UTC,2023-02-22 08:59:23.000000 UTC
14344,183,processing,EUR,admin,Yes,de,de,283.24,45.22,14.0,0.0,2024-05-15 14:42:04.000000 UTC,2024-05-15 14:45:09.000000 UTC
15693,183,processing,EUR,admin,Yes,de,de,981.27,156.67,0.0,0.0,2025-06-26 14:42:31.000000 UTC,2025-07-01 16:07:16.000000 UTC
12317,183,processing,EUR,admin,Yes,de,de,505.42,80.7,22.35,0.0,2023-03-24 11:51:55.000000 UTC,2023-03-24 11:54:58.000000 UTC
12133,184,processing,EUR,admin,No,nl,nl,1196.0,0.0,0.0,110.0,2023-02-22 10:14:42.000000 UTC,2023-02-22 10:19:57.000000 UTC
13634,185,processing,EUR,admin,Yes,de,de,171.36,27.36,47.6,0.0,2023-11-23 10:04:48.000000 UTC,2023-11-23 10:07:22.000000 UTC
13900,185,processing,EUR,admin,Yes,de,de,349.27,55.77,0.0,0.0,2024-01-24 08:47:25.000000 UTC,2024-01-24 08:54:40.000000 UTC
13500,185,processing,EUR,admin,Yes,de,de,157.08,25.08,0.0,0.0,2023-09-27 07:28:44.000000 UTC,2023-09-27 07:31:25.000000 UTC
12875,185,processing,EUR,admin,Yes,de,de,89.28,14.25,0.0,0.0,2023-06-21 13:01:43.000000 UTC,2023-06-28 11:44:00.000000 UTC
12403,185,processing,EUR,admin,Yes,de,de,192.84,30.79,0.0,0.0,2023-04-12 07:26:52.000000 UTC,2023-04-12 07:31:45.000000 UTC
12136,185,pending,EUR,admin,No,de,de,96.42,15.39,0.0,0.0,2023-02-22 19:18:24.000000 UTC,2023-02-22 19:19:27.000000 UTC
12558,185,processing,EUR,admin,Yes,de,de,167.28,26.71,0.0,0.0,2023-05-17 04:50:22.000000 UTC,2023-05-17 04:55:39.000000 UTC
14078,185,processing,EUR,admin,Yes,de,de,349.83,55.86,3.0,0.0,2024-03-28 09:02:34.000000 UTC,2024-03-28 09:05:52.000000 UTC
13431,185,refunded,EUR,admin,Yes,de,de,96.42,15.39,0.0,0.0,2023-08-31 10:51:57.000000 UTC,2023-08-31 10:54:16.000000 UTC
13478,185,processing,EUR,admin,Yes,de,de,78.54,12.54,0.0,0.0,2023-09-18 11:52:53.000000 UTC,2023-09-18 12:05:21.000000 UTC
12180,185,processing,EUR,admin,Yes,de,de,192.84,30.79,0.0,0.0,2023-02-28 18:41:21.000000 UTC,2023-02-28 18:43:37.000000 UTC
12451,185,processing,EUR,admin,Yes,de,de,192.84,30.79,0.0,0.0,2023-04-26 09:49:43.000000 UTC,2023-04-26 09:54:03.000000 UTC
12450,185,cancelled,EUR,admin,Yes,de,de,162.05,0.0,0.0,0.0,2023-04-26 09:45:21.000000 UTC,2023-04-26 09:47:13.000000 UTC
13095,185,processing,EUR,admin,Yes,de,de,178.56,28.51,0.0,0.0,2023-07-03 09:00:45.000000 UTC,2023-07-03 09:04:39.000000 UTC
13549,185,processing,EUR,admin,Yes,de,de,349.92,55.87,0.0,0.0,2023-10-23 13:45:30.000000 UTC,2023-10-23 13:48:27.000000 UTC
12153,186,cancelled,EUR,checkout,No,de,de,163.5,26.11,0.0,0.0,2023-02-26 13:45:16.000000 UTC,2023-02-27 10:36:39.000000 UTC
12157,186,cancelled,EUR,admin,Yes,de,de,163.5,26.11,0.0,0.0,2023-02-27 10:38:13.000000 UTC,2023-02-27 10:45:40.000000 UTC
12158,186,pending,EUR,admin,Yes,de,de,163.5,26.11,0.0,0.0,2023-02-27 10:46:19.000000 UTC,2023-03-03 15:15:10.000000 UTC
12154,187,completed,EUR,checkout,No,de,de,93.0,14.85,0.0,0.0,2023-02-26 16:16:31.000000 UTC,2023-02-26 16:17:48.000000 UTC
12519,190,processing,EUR,checkout,No,pt,pt,188.0,30.02,0.0,0.0,2023-05-10 15:27:20.000000 UTC,2023-05-10 15:28:09.000000 UTC
13661,190,completed,EUR,checkout,Yes,pt,pt,184.0,29.38,0.0,0.0,2023-12-04 11:36:15.000000 UTC,2023-12-04 11:37:39.000000 UTC
12174,190,completed,EUR,checkout,No,pt,pt,235.5,37.6,0.0,0.0,2023-02-28 13:51:51.000000 UTC,2023-02-28 14:00:52.000000 UTC
12182,191,processing,EUR,admin,No,de,de,655.68,104.69,0.0,0.0,2023-02-28 19:34:46.000000 UTC,2023-02-28 19:38:18.000000 UTC
14573,191,processing,EUR,admin,Yes,de,de,757.08,120.88,26.94,0.0,2024-07-16 10:23:58.000000 UTC,2024-07-16 10:36:16.000000 UTC
13986,191,completed,EUR,admin,Yes,de,de,460.44,73.52,0.0,0.0,2024-02-21 10:37:10.000000 UTC,2024-02-21 10:40:42.000000 UTC
13960,191,completed,EUR,admin,No,de,de,447.96,71.52,0.0,0.0,2024-02-15 00:19:30.000000 UTC,2024-02-15 00:24:42.000000 UTC
12452,191,processing,EUR,admin,Yes,de,de,501.6,80.09,0.0,0.0,2023-04-26 12:11:13.000000 UTC,2023-04-26 12:19:15.000000 UTC
12199,193,completed,EUR,checkout,No,de,de,117.0,18.68,0.0,0.0,2023-03-02 09:43:37.000000 UTC,2023-03-02 09:44:22.000000 UTC
12295,199,processing,EUR,admin,No,de,de,450.0,71.85,0.0,0.0,2023-03-17 16:09:53.000000 UTC,2023-03-17 16:17:41.000000 UTC
13175,200,completed,EUR,admin,No,de,de,385.68,61.58,0.0,0.0,2023-07-17 08:41:59.000000 UTC,2023-07-17 08:46:21.000000 UTC
12467,200,processing,EUR,admin,Yes,de,de,241.05,38.49,0.0,0.0,2023-05-01 13:06:12.000000 UTC,2023-05-01 13:09:07.000000 UTC
13889,200,processing,EUR,admin,Yes,de,de,442.68,70.68,0.0,0.0,2024-01-23 09:54:08.000000 UTC,2024-01-23 09:56:17.000000 UTC
12585,200,processing,EUR,admin,Yes,de,de,176.77,28.22,13.5,0.0,2023-05-23 18:42:02.000000 UTC,2023-05-23 18:49:16.000000 UTC
12507,200,processing,EUR,admin,Yes,de,de,314.16,50.16,11.09,0.0,2023-05-09 15:50:27.000000 UTC,2023-05-09 15:53:25.000000 UTC
12409,200,processing,EUR,admin,Yes,de,de,192.84,30.79,0.0,0.0,2023-04-14 21:21:48.000000 UTC,2023-04-14 21:22:59.000000 UTC
15283,200,processing,EUR,admin,Yes,de,de,230.22,36.76,0.0,0.0,2025-02-11 09:34:04.000000 UTC,2025-02-11 09:36:12.000000 UTC
13455,200,completed,EUR,admin,Yes,de,de,192.84,30.79,0.0,0.0,2023-09-10 23:25:30.000000 UTC,2023-09-10 23:27:21.000000 UTC
12555,200,processing,EUR,admin,Yes,de,de,371.4,59.3,0.0,0.0,2023-05-15 16:12:36.000000 UTC,2023-05-15 16:15:47.000000 UTC
13294,200,processing,EUR,admin,Yes,de,de,385.68,61.58,0.0,0.0,2023-08-08 23:35:39.000000 UTC,2023-08-08 23:37:03.000000 UTC
12904,200,processing,EUR,admin,Yes,de,de,385.68,61.58,0.0,0.0,2023-06-26 08:38:27.000000 UTC,2023-06-26 08:42:32.000000 UTC
15354,200,processing,EUR,admin,Yes,de,de,409.28,65.35,0.0,0.0,2025-03-07 17:33:11.000000 UTC,2025-03-07 17:36:28.000000 UTC
12724,200,processing,EUR,admin,Yes,de,de,385.68,61.58,0.0,0.0,2023-06-09 09:59:33.000000 UTC,2023-06-09 10:04:23.000000 UTC
12318,200,processing,EUR,admin,No,de,de,133.92,21.38,0.0,0.0,2023-03-24 16:13:38.000000 UTC,2023-03-24 16:16:27.000000 UTC
15043,200,processing,EUR,admin,Yes,de,de,202.8,32.38,0.0,0.0,2024-11-20 10:50:30.000000 UTC,2024-11-20 10:52:29.000000 UTC
14769,200,processing,EUR,admin,Yes,de,de,283.8,45.31,0.0,0.0,2024-09-30 16:49:39.000000 UTC,2024-09-30 16:53:07.000000 UTC
13397,200,processing,EUR,admin,Yes,de,de,289.26,46.18,27.01,0.0,2023-08-23 08:50:08.000000 UTC,2023-08-23 08:55:32.000000 UTC
14280,200,pending,EUR,admin,Yes,de,de,2732.34,436.26,0.0,0.0,2024-05-06 22:14:16.000000 UTC,2024-05-06 22:27:34.000000 UTC
13645,200,processing,EUR,admin,Yes,de,de,110.67,17.67,0.0,0.0,2023-11-29 07:47:58.000000 UTC,2023-11-29 07:51:15.000000 UTC
12331,203,completed,EUR,admin,No,de,de,0.0,0.0,84.27,0.0,2023-03-27 13:29:31.000000 UTC,2023-03-27 14:13:27.000000 UTC
13628,205,processing,EUR,admin,Yes,de,de,385.68,61.58,0.0,0.0,2023-11-21 14:23:49.000000 UTC,2023-11-21 14:25:25.000000 UTC
14712,205,processing,EUR,admin,Yes,de,de,583.68,93.19,0.0,0.0,2024-09-04 11:50:20.000000 UTC,2024-09-04 11:53:37.000000 UTC
15461,205,processing,EUR,admin,Yes,de,de,587.28,93.77,0.0,0.0,2025-03-26 10:02:26.000000 UTC,2025-03-26 10:04:18.000000 UTC
14999,205,processing,EUR,admin,Yes,de,de,617.58,98.61,0.0,0.0,2024-11-10 21:40:29.000000 UTC,2024-11-10 21:42:36.000000 UTC
12348,205,processing,EUR,admin,No,de,de,371.4,59.3,0.0,0.0,2023-03-28 16:45:19.000000 UTC,2023-03-28 16:47:26.000000 UTC
12506,205,processing,EUR,admin,Yes,de,de,446.34,71.26,0.0,0.0,2023-05-09 13:54:32.000000 UTC,2023-05-09 14:03:53.000000 UTC
12367,205,processing,EUR,admin,Yes,de,de,178.56,28.51,0.0,0.0,2023-04-10 19:15:37.000000 UTC,2023-04-10 19:19:39.000000 UTC
13472,205,processing,EUR,admin,Yes,de,de,548.04,87.5,0.0,0.0,2023-09-17 12:37:30.000000 UTC,2023-09-17 12:40:24.000000 UTC
12647,205,processing,EUR,admin,Yes,de,de,460.68,73.55,0.0,0.0,2023-05-31 07:35:55.000000 UTC,2023-05-31 07:37:32.000000 UTC
15465,205,processing,EUR,admin,Yes,de,de,203.52,32.49,0.0,0.0,2025-03-27 10:37:40.000000 UTC,2025-03-27 10:40:32.000000 UTC
13679,205,processing,EUR,admin,Yes,de,de,353.54,56.45,27.01,0.0,2023-12-08 10:04:14.000000 UTC,2023-12-08 10:10:11.000000 UTC
15889,205,processing,EUR,admin,Yes,de,de,503.4,80.37,0.0,0.0,2025-09-24 09:47:48.000000 UTC,2025-09-24 10:06:57.000000 UTC
12587,205,processing,EUR,admin,Yes,de,de,171.42,27.37,0.0,0.0,2023-05-23 18:58:45.000000 UTC,2023-05-23 19:00:28.000000 UTC
16057,205,processing,EUR,admin,Yes,de,de,305.28,48.74,0.0,0.0,2025-12-11 10:58:56.000000 UTC,2025-12-12 09:39:16.000000 UTC
12411,205,processing,EUR,admin,Yes,de,de,289.26,46.18,0.0,0.0,2023-04-15 15:45:10.000000 UTC,2023-04-15 15:46:23.000000 UTC
13842,205,processing,EUR,admin,Yes,de,de,349.92,55.87,0.0,0.0,2024-01-08 15:45:48.000000 UTC,2024-01-08 15:47:16.000000 UTC
15777,205,processing,EUR,admin,Yes,de,de,624.9,99.77,0.0,0.0,2025-07-28 14:03:46.000000 UTC,2025-07-28 14:05:20.000000 UTC
15563,205,processing,EUR,admin,Yes,de,de,697.98,111.44,0.0,0.0,2025-05-06 09:25:03.000000 UTC,2025-05-10 14:31:20.000000 UTC
13154,205,processing,EUR,admin,Yes,de,de,157.08,25.08,0.0,0.0,2023-07-13 08:19:39.000000 UTC,2023-07-13 08:20:59.000000 UTC
14635,205,processing,EUR,admin,Yes,de,de,432.84,69.11,0.0,0.0,2024-08-02 16:13:10.000000 UTC,2024-08-02 16:15:39.000000 UTC
14540,205,processing,EUR,admin,Yes,de,de,622.92,99.46,0.0,0.0,2024-07-01 08:56:47.000000 UTC,2024-07-01 09:04:32.000000 UTC
14639,205,processing,EUR,admin,Yes,de,de,528.36,84.36,0.0,0.0,2024-08-05 10:04:40.000000 UTC,2024-08-05 10:07:09.000000 UTC
15270,205,processing,EUR,admin,Yes,de,de,887.1,141.64,0.0,0.0,2025-02-05 19:19:37.000000 UTC,2025-02-05 19:22:50.000000 UTC
12431,205,processing,EUR,admin,Yes,de,de,104.72,16.72,0.0,0.0,2023-04-21 06:26:42.000000 UTC,2023-04-21 06:27:50.000000 UTC
15675,205,processing,EUR,admin,Yes,de,de,1343.52,214.51,0.0,0.0,2025-06-21 13:44:46.000000 UTC,2025-06-21 13:47:52.000000 UTC
12369,205,processing,EUR,admin,Yes,de,de,52.36,8.36,0.0,0.0,2023-04-11 06:36:27.000000 UTC,2023-04-11 06:37:54.000000 UTC
12349,206,processing,EUR,admin,No,de,de,67.0,10.7,0.0,0.0,2023-03-28 17:18:39.000000 UTC,2023-03-30 11:39:24.000000 UTC
12410,214,processing,EUR,admin,No,de,de,94.62,15.11,0.0,0.0,2023-04-14 21:26:38.000000 UTC,2023-04-14 21:27:48.000000 UTC
12435,220,completed,EUR,checkout,No,de,de,84.5,13.49,0.0,0.0,2023-04-23 10:42:33.000000 UTC,2023-04-23 10:42:53.000000 UTC
12442,222,completed,EUR,checkout,No,de,de,153.0,24.43,0.0,0.0,2023-04-25 09:36:16.000000 UTC,2023-04-25 09:40:35.000000 UTC
12445,224,completed,EUR,checkout,Yes,de,de,184.5,29.46,0.0,0.0,2023-04-25 19:29:28.000000 UTC,2023-04-25 19:38:33.000000 UTC
12407,224,completed,EUR,checkout,No,de,de,84.5,13.49,0.0,0.0,2023-04-14 15:47:14.000000 UTC,2023-04-14 15:48:37.000000 UTC
13185,225,processing,EUR,admin,Yes,de,de,360.57,57.57,0.0,0.0,2023-07-18 10:41:23.000000 UTC,2023-07-18 10:47:49.000000 UTC
14473,225,processing,EUR,admin,Yes,de,de,433.16,69.16,8.97,0.0,2024-06-19 10:27:24.000000 UTC,2024-06-19 10:35:42.000000 UTC
12468,225,processing,EUR,admin,Yes,de,de,360.71,57.59,0.0,0.0,2023-05-01 13:10:18.000000 UTC,2023-05-01 13:12:30.000000 UTC
12448,225,processing,EUR,admin,No,de,de,1022.66,163.28,0.0,0.0,2023-04-26 08:58:24.000000 UTC,2023-04-26 09:08:26.000000 UTC
12462,226,completed,EUR,checkout,No,de,de,80.0,12.77,0.0,0.0,2023-04-28 12:48:38.000000 UTC,2023-04-28 12:49:48.000000 UTC
14140,229,processing,EUR,admin,Yes,de,de,716.98,114.48,0.0,0.0,2024-04-16 08:33:10.000000 UTC,2024-04-16 08:37:00.000000 UTC
13411,229,processing,EUR,admin,Yes,de,de,1143.3,182.54,0.0,0.0,2023-08-27 15:48:28.000000 UTC,2023-08-27 15:53:22.000000 UTC
13825,229,processing,EUR,admin,Yes,de,de,567.72,90.64,0.0,0.0,2023-12-28 10:22:27.000000 UTC,2023-12-28 10:24:44.000000 UTC
12666,229,processing,EUR,admin,Yes,de,de,68.52,10.94,0.0,0.0,2023-06-01 17:25:55.000000 UTC,2023-06-01 17:28:13.000000 UTC
13525,229,processing,EUR,admin,Yes,de,de,1237.6,197.6,0.0,0.0,2023-10-10 10:57:53.000000 UTC,2023-10-10 11:00:08.000000 UTC
13289,229,processing,EUR,admin,Yes,de,de,289.26,46.18,0.0,0.0,2023-08-07 15:57:43.000000 UTC,2023-08-07 15:59:42.000000 UTC
13609,229,processing,EUR,admin,Yes,de,de,309.4,49.4,0.0,0.0,2023-11-13 16:39:34.000000 UTC,2023-11-13 16:41:18.000000 UTC
13948,229,processing,EUR,admin,Yes,de,de,1198.33,191.33,0.0,0.0,2024-02-12 12:35:51.000000 UTC,2024-02-12 12:40:07.000000 UTC
12677,229,processing,EUR,admin,Yes,de,de,413.56,66.03,0.0,0.0,2023-06-02 18:09:45.000000 UTC,2023-06-02 18:12:32.000000 UTC
13184,229,processing,EUR,admin,Yes,de,de,665.04,106.18,0.0,0.0,2023-07-18 10:38:25.000000 UTC,2023-07-18 10:40:24.000000 UTC
13641,229,processing,EUR,admin,Yes,de,de,409.4,65.37,0.0,0.0,2023-11-27 09:13:22.000000 UTC,2023-11-27 09:15:04.000000 UTC
12475,229,processing,EUR,admin,No,de,de,68.52,10.94,0.0,0.0,2023-05-02 11:53:05.000000 UTC,2023-05-02 11:54:35.000000 UTC
13841,229,processing,EUR,admin,Yes,de,de,387.37,61.85,0.0,0.0,2024-01-08 15:43:05.000000 UTC,2024-01-08 15:44:52.000000 UTC
13187,229,processing,EUR,admin,Yes,de,de,367.12,58.62,15.6,0.0,2023-07-18 11:36:22.000000 UTC,2023-07-18 11:39:36.000000 UTC
12476,230,processing,EUR,admin,No,de,de,34.52,5.51,0.0,0.0,2023-05-02 12:49:50.000000 UTC,2023-05-02 12:51:09.000000 UTC
12487,231,processing,EUR,admin,No,de,de,182.49,29.14,29.39,0.0,2023-05-03 17:12:32.000000 UTC,2023-05-03 17:14:31.000000 UTC
12490,232,completed,EUR,checkout,No,de,de,198.0,31.61,18.49,0.0,2023-05-04 13:40:40.000000 UTC,2023-05-04 13:41:41.000000 UTC
15227,235,processing,EUR,admin,Yes,de,de,96.42,15.39,0.0,0.0,2025-01-18 14:01:19.000000 UTC,2025-01-18 14:02:13.000000 UTC
15507,235,processing,EUR,admin,Yes,de,de,267.78,42.75,0.0,0.0,2025-04-10 14:07:20.000000 UTC,2025-04-10 14:09:09.000000 UTC
14929,235,processing,EUR,admin,Yes,de,de,556.92,88.92,0.0,0.0,2024-10-15 11:22:38.000000 UTC,2024-10-15 11:24:06.000000 UTC
15931,235,processing,EUR,admin,Yes,de,de,722.09,115.29,0.0,0.0,2025-10-15 13:54:07.000000 UTC,2025-11-22 14:36:21.000000 UTC
15848,235,processing,EUR,admin,Yes,de,de,377.51,60.27,10.0,0.0,2025-09-10 19:11:41.000000 UTC,2025-09-11 14:46:58.000000 UTC
14179,235,processing,EUR,admin,Yes,de,de,1299.48,207.48,0.0,0.0,2024-04-27 14:35:32.000000 UTC,2024-04-27 14:37:29.000000 UTC
15915,235,processing,EUR,admin,Yes,de,de,133.51,0.0,0.0,0.0,2025-10-09 17:37:34.000000 UTC,2025-10-14 13:11:20.000000 UTC
12653,235,processing,EUR,admin,Yes,de,de,971.16,155.06,0.0,0.0,2023-05-31 11:31:30.000000 UTC,2023-05-31 11:36:06.000000 UTC
15798,235,processing,EUR,admin,Yes,de,de,132.1,21.09,0.0,0.0,2025-08-08 17:05:33.000000 UTC,2025-08-08 17:21:14.000000 UTC
13614,235,pending,EUR,admin,Yes,de,de,321.36,51.31,0.0,0.0,2023-11-15 10:55:42.000000 UTC,
12568,235,processing,EUR,admin,Yes,de,de,321.36,51.31,0.0,0.0,2023-05-18 13:57:30.000000 UTC,2023-05-18 14:17:48.000000 UTC
12503,235,processing,EUR,admin,No,de,de,406.12,64.84,0.0,0.0,2023-05-08 11:21:31.000000 UTC,2023-05-08 11:23:51.000000 UTC
15278,235,processing,EUR,admin,Yes,de,de,143.75,22.95,0.0,0.0,2025-02-08 11:59:29.000000 UTC,2025-02-08 12:01:22.000000 UTC
16176,235,processing,EUR,admin,Yes,de,de,98.78,15.77,0.0,0.0,2026-01-24 13:10:58.000000 UTC,2026-01-24 13:12:09.000000 UTC
15843,235,processing,EUR,admin,Yes,de,de,458.76,73.25,0.0,0.0,2025-09-05 15:11:08.000000 UTC,2025-09-05 15:16:59.000000 UTC
16028,235,processing,EUR,admin,Yes,de,de,167.76,26.79,0.0,0.0,2025-11-27 16:59:42.000000 UTC,2025-11-27 17:00:53.000000 UTC
13443,235,processing,EUR,admin,Yes,de,de,887.27,141.66,0.0,0.0,2023-09-04 13:43:46.000000 UTC,2023-11-15 10:53:37.000000 UTC
13213,235,processing,EUR,admin,Yes,de,de,1106.88,176.73,0.0,0.0,2023-07-24 05:39:37.000000 UTC,2023-07-24 05:42:42.000000 UTC
15743,235,processing,EUR,admin,Yes,de,de,671.16,107.16,0.0,0.0,2025-07-17 11:17:40.000000 UTC,2025-07-24 14:23:07.000000 UTC
13224,235,processing,EUR,admin,Yes,de,de,635.52,101.47,0.0,0.0,2023-07-25 10:36:45.000000 UTC,2023-09-04 13:42:36.000000 UTC
14356,235,processing,EUR,admin,Yes,de,de,740.76,118.27,0.0,0.0,2024-05-21 16:54:00.000000 UTC,2024-07-31 14:21:12.000000 UTC
15225,235,processing,EUR,admin,Yes,de,de,96.42,15.39,0.0,0.0,2025-01-16 16:08:35.000000 UTC,2025-01-16 16:09:36.000000 UTC
15342,235,processing,EUR,admin,Yes,de,de,233.24,37.24,0.0,0.0,2025-03-04 18:30:05.000000 UTC,2025-03-05 16:30:40.000000 UTC
15548,235,processing,EUR,admin,Yes,de,de,199.92,31.92,0.0,0.0,2025-04-25 14:18:36.000000 UTC,2025-04-25 14:19:47.000000 UTC
16042,235,processing,EUR,admin,Yes,de,de,251.64,40.18,8.5,0.0,2025-12-03 17:27:44.000000 UTC,2025-12-03 17:29:19.000000 UTC
15706,235,processing,EUR,admin,Yes,de,de,295.41,47.17,0.0,0.0,2025-07-02 15:49:32.000000 UTC,2025-07-02 16:00:16.000000 UTC
16214,235,processing,EUR,admin,Yes,de,de,258.19,41.22,0.0,0.0,2026-02-07 12:01:42.000000 UTC,2026-02-17 15:33:13.000000 UTC
14694,235,processing,EUR,admin,Yes,de,de,233.24,37.24,0.0,0.0,2024-08-28 09:57:12.000000 UTC,2024-08-28 09:59:27.000000 UTC
16063,235,processing,EUR,admin,Yes,de,de,167.76,26.79,0.0,0.0,2025-12-12 14:14:08.000000 UTC,2025-12-12 14:18:47.000000 UTC
16142,235,processing,EUR,admin,Yes,de,de,172.54,27.55,0.0,0.0,2026-01-13 10:55:53.000000 UTC,2026-01-13 10:58:31.000000 UTC
12866,235,processing,EUR,admin,Yes,de,de,642.66,102.61,0.0,0.0,2023-06-20 12:43:21.000000 UTC,2023-06-20 12:44:43.000000 UTC
